fileName,targetWord,Sentence
WBRW1800000013,어둡,둘째 어둡던 청년기 전쟁참전을 피해 수음이나 하며 숨어 지내던 회한의 공간으로 그곳에서 흡연과 번민으로 폐병을 앓았던 병력이 있고 정신적으로 미치기 직전까지 갔던 고립의 공간이기도 하다
WBRW1800000013,어둡,일순 견고해 보이는 일상 이면에 도사린 어둡고 불온하며 위태로운 세계를 그려온 작가는 이번 소설집에서도 사회와의 소통이 단절된 사람들의 삶을 예리한 시선으로 묘사한다
WBRW1800000014,어둡,무덤같이 어둡고 지옥같이 무서운 막장 그 막장에서 공포와 불안에 휩싸이면서도 나날의 책임량을 다해야 하는 광부생활 언제나 광산촌을 벗어나 새로운 직업을 갖는 것이 소망이지만 끝내 벗어날 수 없는 처지와 사회환경 그러면서도 인간으로서의 자유로운 삶과 행복한 가정과 미래에의 꿈을 포기할 수 없는 욕망 쉽사리 끝날 수 없는 사업주와 노조와의 대립 갈등 미비한 시설과 소홀한 관리로 인한 각종 사고 돌연한 죽음 그리고 죽음의 덧없음 등을 복합적으로 다루고 있다
WBRW1800000014,어둡,문명한 현대에 살고 있으면서도 마치 석탄이 만들어지던 쥬라기와 같이 어둡고 암담한 삶을 살고 있는 광부들의 모습을 아이들의 밝은 태도와 대조적으로 그렸다
WBRW1800000014,어둡,폐간지의 마지막 기사를 작성하면서 기자 김영식 역 는 우리는 어둡고 긴 터널 속으로 들어가야 한다
WBRW1800000020,어둡,당신은 그렇듯 어둡기에 당신의 자락에 비치는 나의 작은 빛은 아무런 의미도 없습니다 를 어법상으로 그대로 따르고 있는 듯하다
WBRW1800000020,어둡,전봉건이 꽃 항아리 불 새 돌 등의 대상을 바라볼 때도 거기에는 항상 전쟁의 그늘이 어둡게 드리워져 있으며 그의 세계 인식은 부정적인 현실에서의 냉혹한 실존에 매달려 있었다
WBRW1800000020,어둡,어두운 의 우수에 찬 얼굴 을 하고 즉 어둡기는 하지만 금의 우수 로서 뭔가 고귀한 얼굴을 하고 속세를 벗어난 듯 백설보다 흰 옷자락 차림의 당신 은 이로써 영원한 현재 속에 살게 된다
WBRW1800000023,어둡,저를 덮친 병마의 흔적이 아직도 저의 영혼을 구름처럼 에워싸고 있고 어둡고 슬픈 미래가 저를 위협하고 있는 이때에 두 분은 두 수호신과 같이 검은 구름 속에 있는 저에게 도움을 주셨습니다
WBRW1800000025,어둡,어두이 어둡 이 어둡게
WBRW1800000030,어둡,산 속은 어둡고 고요하면서도 달빛이 휘영청 밝다
WBRW1800000033,어둡,사제가 대표하는 종교 권력 아르튀르 프레보 가 대표하는 경제 권력 주민들의 시선이라는 권력이 어둡고 질식할 것 같은 이 도시의 분위기를 형성하고 있다
WBRW1800000033,어둡,걷잡을 수 없는 물가상승 나날이 갱신되는 실업률 특히 노동시장에 나온 청년 실업은 국가의 미래를 어둡게 하였다
WBRW1800000035,어둡,이들은 고유지명을 제외하고는 대체로 어둡고 음산한 분위기를 조성한다
WBRW1800000035,어둡,여기서 작가는 지식인이 능력을 사장할 수밖에 없는 현실에서 실망하거나 좌절하지 않은 인물과 또 그를 보고 자신을 반성하는 인물을 통해 미래가 결코 어둡지만은 않다는 희망을 전하려 한다
WBRW1800000036,어둡,출장 관속 간진이 추화군의 전세를 관리하였는데 능히 절약할 수 있는 조 석을 성 안으로 나르다가 선비를 소중히 여기는 죽지랑의 풍격을 찬미하고 익선의 어둡고 막힌 태도를 더럽게 여겨서 가지고 있던 벼 석을 주면서 부탁하였으나 익선은 승낙하지 않았다
WBRW1800000036,어둡,세상도 참으로 어둡구나
WBRW1800000036,어둡,왕의 얼굴은 변하고 세상은 어둡다
WBRW1800000036,어둡,모든 사물이 그 안에서 드러나므로 그 빛은 사물 전체보다 더 크고 사물의 테두리를 어둡게 가리어 사물과 사물이 놓인 공간을 밝게 하므로 그 빛은 밝음과 어두움을 동시에 포함하고 있다
WBRW1800000036,어둡,메마름 속에서 어둡고 은밀한 직관이 겸손과 사랑을 기른다
WBRW1800000036,어둡,최상 의 진리 는 깊고 어둡다
WBRW1800000037,어둡,등잔 밑이 어둡다
WBRW1800000040,어둡,과거를 취급하면서 하나의 공통적인 맥락은 가깝고 먼 영광스럽고 어둡고 적법하고 적법하지 않는 사이의 대립이다
WBRW1800000040,어둡,한편 과거를 이렇게 두 가지로 나눈다는 것은 어려운데 이것은 바라보는 사람들의 입장에 따라서 사회주의 기간이 때로는 영광스럽기도 하고 혹은 어둡기도 하기 때문이다
WBRW1800000040,어둡,얼마되지 않아 하늘이 어둡게 변하고 큰 눈이 내리기 시작했다
WBRW1800000040,어둡,집안을 어둡게 하지 마라
WBRW1800000043,어둡,근래에 전쟁의 여파로 학교가 무너지고 선비가 배움을 알지 못하고 그 배우는 자가 불교의 경전을 기쁘게 읽고 그 어둡고 공적한 뜻을 숭상하고 믿으니 내가 이를 매우 마음 아프게 생각했다
WBRW1800000044,어둡,뵐플린의 정의에 따르면 르네상스의 고전성 예술은 선적 이고 평면적 폐쇄적 다각적이고 밝으며 바로크 예술은 회화적이고 깊으며 개방적이고 총괄적이고 어둡다는 것
WBRW1800000044,어둡,석사 카브라의 눈이 얼마나 움푹 들어가고 어둡기에 장사치들이 포장 치고 장사하기에 알맞은 곳 으로 보였겠는가
WBRW1800000049,어둡,그래서 고등학교 시절 그는 어둡고 반항적이다
WBRW1800000051,어둡,산 쳔 이 어둡거니 일 월 을 엇디 보며 지 척 을 모 거든
WBRW1800000054,어둡,아무리 컨텐츠 내용이 독창적이라 해도 문화컨텐츠를 실제 문화산업으로 적용시키는 기술의 우수성이 약하다면 문화산업으로의 전망이 어둡다 하겠다
WBRW1800000058,어둡,강물 색은 어둡고 침침하지만 바닥에 가라앉았던 가는모래 나 진흙들이 다시 강물에 분산되면서 생기는 현상으로 오염은 아니다
WBRW1800000058,어둡,제가 내지 마일 이상 격리시키자고 한 것은 그보다 가까운 거리에서는 국왕폐하가 계시는 왕궁이 피해를 받을 뿐 아니라 건조한 북서풍이 지루하게 부는 개월 동안 런던은 연기로 뒤덮혀 어둡게 변할 것이기 때문입니다
WBRW1800000058,어둡,메뚜기가 온 땅을 덮어 땅이 어둡게 되었으며 메뚜기가 우박에 상하지 아니 한 밭의 채소와 나무 열매를 다 먹었으므로 애굽 온 땅에서 나무나 밭의 채소나 푸른 것은 남지 아니하였더라
WBRW1800000062,어둡,박완서가 수필 그까짓 거 내버려 두자 를 쓸 때 그의 마음을 들여다본다면 별 시시한 것에다 넋을 잃고 한눈을 파느라 날 어둡는 것도 몰라서 에서 어둡다는 형용사와 함께 동사로도 등록되어 있다
WBRW1800000064,어둡,리얼리즘이 문학적 관점에서 매우 중요한 테마로 생각되어 온 이래 작가들은 사회의 어둡고 추악한 일면의 실상을 부각하는 일에 특별한 노력을 기울여 왔으며 그 결과 그야말로 괄목할 만한 성과를 축적하게 되었다
WBRW1800000070,어둡,그러므로 재투성이 소녀에서 재가 어둡고 검은 것의 상징이라고 한다면 대비되는 밝음과 빛의 상징은 유리구두가 됩니다
WBRW1800000072,어둡,그는 진리의 광명으로 어둡고 험한 사회를 밝혀 만민을 도탄으로부터 구해보려는 사명의식에 불타 진리의 탐구와 영재 의 교육에 정혼 을 받쳐 생애를 마쳤다고 할 것이다
WBRW1800000073,어둡,그리고 을묘 월의 심심 기 륙십일 셰 옹이 이 책을 번력 엿스 눈이 어둡고 졍신이 혼미 야
WBRW1800000076,어둡,게다가 어둡게 가면 그런 사람들만 모이기 때문에 프로그램이 더 어두워지고 대중성이 줄어들어요
WBRW1800000079,어둡,무덤은 괘등형 이라 하여 등잔의 형태를 띠고 있으며 그 때문에 무덤 주변 리 안에는 등잔 밑이 어둡듯이 인재가 나지 않는다는 얘기까지 전하고 있다
WBRW1800000079,어둡,그게 괘등형이니까 등잔 밑이 어둡잖아요
WBRW1800000085,어둡,이제 어둡고 긴 터널을 빠져나온 것 같다
WBRW1800000085,어둡,지난 년 동안 우리 사회가 노인층을 변두리의 어둡고 눅눅한 공간으로 밀어내지는 않았는지 반성해 볼 일이다
WBRW1800000087,어둡,밝은 빛이 내게는 어둡고 칠흑 같고
WBRW1800000087,어둡,월 축제가 한창일 때 집 앞의 나무들이나 숲속의 나무들의 녹음을 찾아 즐거움을 누리던 정경 싱싱한 나뭇가지들을 꺾어 벽에 장식하던 행복했던 과거와 햇빛도 들어오지 않는 어둡고 우울한 지하 감옥에 몸을 누인 현재가 아이러니컬하게 대조된다
WBRW1800000087,어둡,비참함과 고통스러움 속에서는 빈번하게 번득이는 재치와 웃음이 터져 나오며 유쾌하고 경쾌한 말들 속에는 어둡고 침울한 탄식과 서글픔이 깃들어 있다
WBRW1800000088,어둡,걱정과 두려움이 동시에 나의 마음을 어둡게 했다
WBRW1800000088,어둡,소울은 블루스처럼 어둡고 비관적이거나 수동적이 아니며 주로 남녀 관계의 밝은 희망을 제시해 주고 이혼보다는 안정된 결혼 생활이 바람직하다는 년대의 시대적 요청에 부응해 흑인 사회의 대중적 기반을 잡았다
WBRW1800000088,어둡,가장 비판적이고 객관적이며 사대주의 사상을 배격해야 할 학계조차 사대주의 사상을 그대로 실천하고 있는 현실은 우리의 앞날을 어둡게 한다
WBRW1800000088,어둡,특히 폭동 때 취한 영사관의 조치는 재미 교민 사회의 앞날을 어둡게 했고 년 이상 뒷걸음치게 하는 정책적 실수를 범했다고 지적하고 싶다
WBRW1800000101,어둡,그들은 창작에 몰두하느라 단지 세상물정에 어둡거나 현실감각이 무뎌졌을 뿐이다
WBRW1800000106,어둡,사람의 그림자 하나 얼씬 않는 어둡고 꽁꽁 얼어붙은 길을 돌아오며 그는 부글부글 분노가 끓어올랐다
WBRW1800000108,어둡,공장 안 어둡고 후미진 곳은 늘 여공들의 섹슈얼리티가 훼손당할 수 있는 사각지대였으며 공장의 직공감독은 여공들이 가장 경계해야 할 대상이었다
WBRW1800000112,어둡,지옥을 연상시키는 어둡고 무서운 장소에서 벌어지는 이 에피소드는 물과 술의 논쟁 과는 달리 일인칭 자전적 화자의 어투로 서술되며 결론부에 가서는 특이하게도 악의 세력이 승리를 한다는 내용으로 마무리된다
WBRW1800000112,어둡,락로즈가 가득한 깊고 어둡고 외진
WBRW1800000112,어둡,락로즈가 가득한 깊고 어둡고 외진
WBRW1800000116,어둡,늙음은 어둡고 침체되고 과거지향적인 것으로 교과서에 반영되어 있는 것으로 보고되고 있다
WBRW1800000133,어둡,동 트기 전이 가장 어둡다
WBRW1800000133,어둡,전이 가장 어둡다
WBRW1800000135,어둡,그것이야 말로 베트남 사람을 어리석고 어둡게 만드는 처사였다
WBRW1800000135,어둡,이것이 베트남 사람을 어리석고 어둡게 만드는 것이 아닌가
WBRW1800000136,어둡,분해도 어렵고 전환도 어렵기 때문에 이를 극복하지 못하면 앞으로 계속적으로 목질계 바이오매스 이용 전망은 어둡다고 할 수 있고 일부 과학자들은 목질계 바이오매스의 효과적인 이용과 미생물학적인 전환의 어려움 등과 관련하여 전체적으로 목질계 바이오매스에 대하여 부정적인 의견을 많이 내놓고 있다
WBRW1800000138,어둡,밝고 따듯한 배경의 첫사랑 이야기들에서뿐만 아니라 어둡고 무거운 배경의 이야기에서도 이와이 슌지의 연출 능력은 빛을 발한다
WBRW1800000138,어둡,일곱 시간 넘게 어둡고 우울한 장면이 느리게 흘러가는 벨라 타르 의 사탄탱고 에서 거짓과 부도덕으로 가득 찬 어른들의 세계에 실망한 소녀는 자신이 사랑하던 고양이에게 쥐약을 먹여 죽게 만들고 자신도 같은 쥐약을 먹고 자살을 선택한다
WBRW1800000138,어둡,지루할 정도로 긴 롱테이크를 사용하여 어둡고 염세적인 현실을 우울하게 담는 것으로 유명한 벨라 타르 의 베크마이스터 하모니즈 에서 식량과 연료의 공급이 제대로 이루어지지 않아 고통스러워하던 마을 주민들은 서커스단이 데려온 박제된 거대한 고래와 기형을 가진 남자가 마을에 불운을 가져올 것이라는 소문을 믿으며 상점과 병원 공공기관을 파괴하고 약한 사람들에 대한 잔혹한 폭력을 행사한다
WBRW1900000001,어둡,이것은 백성들의 잘못이 아니라 그렇게 말한 사람이 진실로 이치에 어둡기 때문이다
WBRW1900000001,어둡,이것은 백성들의 잘못이 아니라 그렇게 말한 사람이 진실로 이치에 어둡기 때문이다
WBRW1900000001,어둡,이제 세상은 어둡고 주 나라의 덕 역시 쇠퇴했다
WBRW1900000001,어둡,그러나 걸왕과 주왕은 그 지혜와 생각하는 것이 극도로 험악했고 그 마음은 극도로 어둡고 그 행동은 극도로 어지러웠다
WBRW1900000013,어둡,그런데도 이 놀라운 마법을 보여줄 예비 노동자의 표정이 어둡습니다
WBRW1900000022,어둡,대낮에 방문했는데도 마치 금방이라도 땅거미가 질 것처럼 어둡게 느껴지는 하워스 곳곳에서는 살을 에는 듯한 칼바람이 불었다
WBRW1900000023,어둡,그들이 뿜어내는 아우라는 결코 어둡거나 슬프지 않다
WBRW1900000025,어둡,내게 잊을 수 없는 감자의 기억은 원래 고흐의 그림 감자 먹는 사람들 에 나오는 그 울퉁불퉁한 감자들의 어둡고 서글픈 실루엣으로 남아 있었다
WBRW1900000028,어둡,축원하고 기도함이 어둡고 번거로워 음험한 귀신이 간특함을 빚어내니 이것이 바로 임금의 계책이 착하지 않다고 하는 것입니다
WBRW1900000028,어둡,는 뜻이고 자는 어둡다
WBRW1900000028,어둡,만약 이 이치를 강구해서 밝히고자 하면서 한갓 어둡고 허원 한 곳으로 달려가 다시 지극히 가깝고 지극히 실한 데에서 찾지 않으면 이단 의 공적 에 빠지지 않는 경우가 아직 없다
WBRW1900000034,어둡,그러니까 우리나라의 낮은 출산율은 이 나라의 미래를 어둡게 하는 것이 아니라 이미 어두운 이 나라의 현실을 반영하는 것뿐이다
WBRW1900000038,어둡,의 시간을 그때는 어둡고 어려웠었지
WBRW1900000049,어둡,동생으로 보이는 소년의 표정이 어둡다
WBRW1900000049,어둡,오늘날 동화 속 마녀의 이미지에서 이 어둡고 잔혹한 과거를 떠올리는 사람은 거의 없을 것이다
WBRW1900000049,어둡,언제라도 내게 찾아올 수 있는 그 어둡고 무서운 세계의 섬뜩한 느낌이 상상계의 각종 요괴물에 대한 취향으로 투영된 것일 게다
WBRW1900000061,어둡,세상이 어둡다고 불평만 하지 말아야 합니다
WBRW1900000065,어둡,거기는 체육실 음악실 영어실로 몇 개만 사용하고 있었고 굉장히 어둡고 좁았어요
WBRW1900000071,어둡,비행기가 이륙하기 위해선 활주로가 필요하듯 우리네 인생에 어둡고 괴로운 일들은 도약과 비상의 활주로입니다
WBRW1900000071,어둡,먼저 어둡고 바람이 불지 않는 곳에 파란불이나 촛불 그리고 선반 등을 준비하고 한 팔을 뻗은 정도의 거리를 유지하고 초를 눈높이에 맞춰놓습니다
WBRW1900000083,어둡,눈도 어둡고
WBRW1900000087,어둡,아무리 어둡고 적막한 곳에라도 닿을 수 있지요
WBRW1900000101,어둡,사방은 칠흑같이 어둡고 비바람 소리와 사람들의 아우성이 들려옵니다
WBRW1900000108,어둡,우리의 시대는 어둡고 그것이 우리 자신의 책임은 아닙니다
WBRW1900000111,어둡,우리 세계에 해석이 존재하는 이유는 플라톤식으로 보자면 이 세계 가 완전히 어둡지도 충분히 밝지도 않기 때문이다
WBRW1900000111,어둡,완전히 어둡다면 아무것도 볼 수 없으니 해석이 존재하지 않을 것이고 완전히 밝다면 모두가 하나의 실재 하나의 진리를 볼 터이니 해석이 존재하지 않을 것이다
WBRW1900000116,어둡,앞서 우리가 이야기를 나눈 건물의 기계실보다 더 어둡고 천장도 낮았다
WBRW1900000123,어둡,언젠가 한번은 주먹으로 제 무릎을 탁 하고 내려치고 씩씩거리며 도서관 건물 밖으로 나갔는데 어둡지도 않은 하늘에서 마른번개가 번쩍하고 내리쳤다
WBRW1900000124,어둡,예컨대 음은 어둡고 양은 밝다
WBRW1900000124,어둡,우 음은 어둡고 차분한 음색을 가진 거문고 소리에 비유할 수 있다
WBRW1900000133,어둡,성냥 불빛으로 밝히기에는 현실이 너무 어둡고 그 불꽃으로 몸을 데우기에는 한겨울의 추위가 너무 매섭다
WBRW1900000135,어둡,등잔 밑이 어둡다는 말은 이럴 때 쓰는 게 맞다
WBRW1900000147,어둡,잠도 제대로 못 잤는데 아마 일찍 자도 시 전에 잘 수 없고 시 돼도 어둡거든요
WBRW1900000154,어둡,김길태 사건이 일어난 후 동네에 방범초소와 폐쇄회로 티비가 생겼지만 워낙 인적이 드물고 길이 어둡고 위험하기 때문이다
WBRW1900000161,어둡,공공 기관이든 민간 기업이든 대규모 신규 채용이 없어서 노동자들의 평균연령이 높아지는 현상은 젊은 노동자들의 앞날이 매우 어둡다는 것을 보여 준다
WBRW1900000162,어둡,그가 기어 다니던 어둡고 창백한 희미함 속에서 고개를 돌려서 시선을 들려고 시도할 때마다 번번이 그는 그의 위로 사물들 법률들 편견들 사람들 사건들이 소름끼치는 경사면을 만들어 끝없이 층들을 쌓아 올라가는 것을 발견하고 격심한 공포에 사로잡히곤 했다
WBRW1900000176,어둡,당국에선 자유부인 이 현실을 어둡게 묘사했다며 정비석이 빨갱이들의 사주를 받고 그런 걸 쓴 것 아니냐고 불러서 추궁했다
WBRW1900000192,어둡,하늘마저 어둡고 거대한 구멍처럼 보이던 그때
WBRW1900000194,어둡,주변이 어둡고 낳은 달걀이 몇 개 모일 경우 닭들은 본능적으로 알을 품어 부화하려고 하기 때문이다
WBRW1900000196,어둡,미디어가 그려주는 세계 스펙타클의 화려한 이미지에 넋을 빼앗기는 이유는 이처럼 어둡고 우울한 현실적 조건들 때문이다
WBRW1900000197,어둡,그들은 년 중 많은 시간을 해가 긴 여름을 나기 위한 안락한 여름 별장을 꾸리고 어둡고 추운 겨울을 건강하게 보낼 사우나를 정비하며 보낸다
WBRW1900000205,어둡,식사 후 숙소로 돌아오는 길은 어둡고 인적이 드물었지만 건장한 세 명의 남자라 아주 조금만 쫄았다
WBRW1900000210,어둡,반면 해가 없는 밤은 음의 세계로 어둡고 추우며 정적이다
WBRW1900000211,어둡,딸아이 표정이 어둡다
WBRW1900000217,어둡,내 기억 속의 망원시장은 외할아버지나 어머니의 손을 잡고 어둡고 냄새나는 골목을 따라가 순대를 사 먹던 그런 평범한 동네 재래시장이었다
WBRW1900000237,어둡,비관적이고 어둡고 소극적이고
WBRW1900000242,어둡,만약 내가 어둡다면 이런 날 만큼은 핑계가 없겠구나
WBRW1900000242,어둡,달빛 일렁이는 저수지는 생각처럼 어둡지 않다
WBRW1900000245,어둡,버지니아 울프가 말했듯 미래는 어둡고 그것이 바로 미래가 가질 수 있는 최선이다
WBRW1900000245,어둡,친구든 가족이든 누구에게도 곁을 내주지 않고 혼자 놀기를 좋아하던 어린 시절 내 세계는 딱 그만큼 좁고 어둡고 포근했다
WBRW1900000248,어둡,유아교육기관에 들렀을 때 아이들 표정이 활기차고 당당하지 않거나 선생님의 표정이 어둡고 어딘가 주눅 들어 있다면 선택을 고민해봐야 합니다
WBRW1900000251,어둡,지금까지 인간의 삶을 어둡게 채색했던 모든 왜곡된 통념들을 전복하는 스피노자는 우리에게 세상과 삶을 아름답게 볼 수 있는 기하학적 안경을 제공한다
WBRW1900000257,어둡,겁에 질린 포로들이 한데 죽어나가던 그 어둡고 칙칙한 가스실
WBRW1900000261,어둡,때문에 영화에서 도시 외곽의 단절되고 부유하는 공간들을 채우고 있는 사람들의 얼굴은 하나같이 어둡고 굳어 있다
WBRW1900000266,어둡,매장은 박물관에 온 것처럼 어둡고 조용하다
WBRW1900000266,어둡,마치 박물관에 들어온 것처럼 어둡다
WBRW1900000266,어둡,만약 탈의실 안이 차가워 보이는 흰 벽에 조명까지 어둡다면 새 옷을 입고 근사해졌을 자신을 기대하고 들어갔던 손님이 실망하여 나올 것이다
WBRW1900000276,어둡,반투명 유리 막 덕분에 내부는 너무 환하지도 너무 어둡지도 않으며 인공조명만으로는 자아내기 어려운 편안한 조도가 연출된다
WBRW1900000286,어둡,배가 소리를 죽이며 서서히 더 깊고 어둡고 넓은 바다로 진입하기 시작했을 때 갑자기 선장이 손가락을 입에 대고 우리에게 조용히 해줄 것을 요구했고 그 자신도 몸을 낮춰 천천히 항해하기 시작했다
WBRW1900000286,어둡,사방은 칠흑같이 어둡고 슈퍼에서 초코바를 훔친 어린애처럼 심장이 뛰던 그 밤
WBRW1900000298,어둡,이런 딸이었음에도 중학교 때의 사진을 보면 표정은 어둡고 눈동자는 자신이 없어 보이는 경우가 많았다
WBRW1900000301,어둡,유바리 시의 앞날은 여전히 어둡다
WBRW1900000309,어둡,잘못 들어온 게 아닐까 싶은 정도로 허름하고 어둡고 더러웠다
WBRW1900000310,어둡,인력거에 관한 한 나보다 훨씬 더 경험이 풍부했던 비니였지만 현지 사정에 어둡고 언어가 통하지 않아 구청에 갔다가 경찰서에 갔다가 상황적으로 이 모든 일을 나 혼자 다 해야 했다
WBRW1900000319,어둡,출판인 스스로 출판업의 미래를 어둡게 보고 있는 것이지요
WBRW1900000320,어둡,예를 들어 수평선 부분이 어둡다면 무언가 더 안 좋은 일이 생기리라는 불안감이 들 것이고 반대로 수평선 부분이 밝다면 어둠이 걷히듯 희망적인 일이 생기리라는 기대감이 들 테니 말이다
WBRW1900000337,어둡,도착증이 환한 부분이라면 그 부분은 신경증에서 어둡게 나옵니다
WBRW1900000340,어둡,무덤 바깥에는 돌무더기가 마구잡이로 흩어져 있었고 무덤 안쪽도 관리가 잘 되지 않아 어둡고 칙칙했다
WBRW1900000343,어둡,축원하고 기도함이 어둡고 번거로워 음험한 귀신이 간특함을 빚어내니 이것이 바로 임금의 계책이 착하지 않다고 하는 것입니다
WBRW1900000343,어둡,는 뜻이고 자는 어둡다
WBRW1900000343,어둡,만약 이 이치를 강구해서 밝히고자 하면서 한갓 어둡고 허원 한 곳으로 달려가 다시 지극히 가깝고 지극히 실한 데에서 찾지 않으면 이단 의 공적 에 빠지지 않는 경우가 아직 없다
WBRW1900000354,어둡,대체로 느린데다 저음의 울림이 무척 어둡고 둔중하며 완급 조절에서도 감정의 기복이 크게 느껴진다
WBRW1900000355,어둡,초소에서는 식사를 할 수 없게 돼 있어 아파트 지하 층의 좁은 공간을 식당으로 이용하는데 어둡고 습하고 퀴퀴한 냄새가 나는 곳이었다
WBRW1900000355,어둡,하지만 지하의 어둡고 퀴퀴한 공간에서 희미한 전등불 하나에 의지해 밥을 짓고 식사를 하는 모습은 나까지 서럽게 만들었다
WBRW1900000356,어둡,책상 앞에 앉아 부터 까지 선생님이 그려준 대로 점점 어둡게 칠했다
WBRW1900000359,어둡,연극에서 남편은 아내가 스스로 미쳤다고 느끼게 하기 위해 집 안에 있는 가스등을 일부러 침침하게 만든 후 그녀가 가스등이 어둡지 않아요
WBRW1900000364,어둡,자기가 인간이라는 의식은 있지만 벌레의 몸으로 변신한 그레고어는 벌레의 습성대로 어둡고 습한 곳만을 찾고 썩은 음식을 좋아한다
WBRW1900000365,어둡,너무 어둡거나 무거운 이야기는 모임의 분위기를 깨뜨리기 쉽다
WBRW1900000366,어둡,결국 아주 작은 상처가 자기상 에 커다란 손상을 주고 어둡고 암울한 안경으로 세상을 바라보게 하지요
WBRW1900000367,어둡,해와 빛과 달과 별들이 어둡기 전에
WBRW1900000383,어둡,등잔 밑이 어둡다
WBRW1900000412,어둡,소극적인 인간은 대체로 목소리가 작고 어둡다
WBRW1900000434,어둡,광종 대에는 과거제나 노비안검법 등의 실시로 어느 정도 왕권이 강화되었고 성종 재위 대에 중앙 및 지방의 정치 체제가 일단의 정비를 맞았으나 이러한 왕위 쟁탈전으로 인한 혼란상은 고려 사회를 어둡게 하는 요소가 되었다
WBRW1900000831,어둡,화면에서 위기의식을 유발하는 대상은 상대적으로 어둡게 또는 찬 색으로 표현되는데 길 건너편에는 위험에서 안전한 휴식의 파라솔이 있고 위쪽의 식별표지인 어린이를 포함하는 배경은 밝게 화사하게 황금색 장미로 따뜻하게 표상되고 있는 것이다
WBRW1900000833,어둡,동쪽이 밝으면 서쪽은 어둡고 꽃이 지면 다시 꽃이 핀다네
WBRW1900000833,어둡,온 세상이 하얗게 변했지만 여행자의 마음은 어둡기만 하다
WBRW1900000845,어둡,그래야만 우리 미래의 삶은 밝을 것이고 그렇지 않다면 우리 미래의 삶은 어둡게 될 것이다
WBRW1900000845,어둡,구덩이 속 같이 어둡다
WBRW1900000853,어둡,이 책의 저자는 자신이 죽음의 수용소에서 경험한 인간의 모든 어둡고 추한 면 비정한 면을 직접 목격했고 느꼈다
WBRW1900000872,어둡,전기가 나간 집이 절반 가까이여서 마을이 평소와 비교하면 어둡다
WBRW1900000875,어둡,그의 시는 어둡고 우울하지만 결코 폭력적이지 않다
WBRW1900000886,어둡,제 장 세계 너희들은 촘촘한 별들을 보아라 헬 수도 없으려니와 크고 작고 밝고 어둡고 괴롭고 즐거운 것이 같지 않으니라
WBRW1900000891,어둡,그 어둡고 까만 슬픔의 늪이 얼마나 깊은지
WBRW1900000894,어둡,살다 보면 햇빛 찬란한 때도 있지만 가장 어둡고 고통스러운 애착에서부터 최상의 풍부한 감정에 이르기 까지 모든 것이 있을 수 있다는 사실을 감안 한다면 사랑을 이해하기가 더욱 쉬워질 것이다
WBRW1900000907,어둡,그러므로 그림자는 인간의 양면성 밝고 긍정적인 면과 어둡고 부정적인 면을 반영한 원형이라고 할 수 있다
WBRW1900000908,어둡,너 때문에 주변 분위기가 어둡잖아
WBRW1900000910,어둡,천지가 어둡고 저 태양이 빛을 잃는구나
WBRW1900000929,어둡,그로 인해 사회는 어둡고 혼탁해지는 것이다
WBRW1900000929,어둡,그로 인해 마음 밭은 행복과 빛을 잃은 채 칠흑처럼 어둡고 음침한 공간이 되어버릴 것이다
WBRW1900000929,어둡,불행은 무기력으로 이어져 미래를 어둡게 만들기 때문이다
WBRW1900000930,어둡,동트기 바로 직전이 가장 어둡고 캄캄한 거 알죠
WBRW1900000933,어둡,그런 상황이면 대부분 표정이 어둡고 그럴 텐데 너희 식구들을 보면 그래도 항상 당당하고 밝아 보여서 좋다
WBRW1900000936,어둡,부디 책을 읽는 동안 어둡고 답답했던 마음을 섬광처럼 꿰뚫는 통렬한 깨달음들이 밤하늘을 가르는 유성처럼 쏟아져 내렸으면 하는 바람이다
WBRW1900000936,어둡,그것이 편할지 몰라도 발전이 없고 또 진취적이지 않으니 한평생 삶이 어둡고 힘들고 답답하다
WBRW1900000939,어둡,캄캄하게 어둡기만 했던 때
WBRW1900000940,어둡,밝고 건강한 생각을 좀먹고 어둡고 파괴적인 생각으로 조종할지도 모른다
WBRW1900000941,어둡,어떤 이유로든 어둡고 슬픈 노래는 듣지도 부르지도 마
WBRW1900000944,어둡,표정이 어둡거나 말투가 퉁명스럽다면 그리고 웃는 얼굴로 부드럽게 말하기가 어렵다면 이 책을 읽어 보라
WBRW1900000944,어둡,어느 가 케네디 대통령에게 경제전망이 어둡다고 말했다
WBRW1900000959,어둡,등잔 밑이 어둡다
WBRW1900000959,어둡,등잔 밑이 어둡다는 말은 너무 가까운 곳의 일은 먼 곳의 일보다 오히려 모른다는 뜻이다
WBRW1900000959,어둡,물리적으로 가깝다는 이유로 등잔 밑이 어둡다는 표현을 하지만 사실 그 등잔 밑은 등잔 불빛이 미치는 곳과 개념이 다른 경우가 있다
WBRW1900000959,어둡,결국 학생 교육과 자식 교육의 개념 차이가 있지만 표면적으로 부모 교사 곁에 자식이 있고 그 너머에 학생이 있는 일차원적 시각으로 바라보게 되어 등잔 밑이 어둡다고 표현하게 된다
WBRW1900000959,어둡,씨는 등잔 밑이 어둡다고 안타까워했다
WBRW1900000959,어둡,등잔 밑이 어둡다고 말한 순간 씨가 생각하는 여행의 개념이 달라진 것이다
